name,rating,review_count,price,latitude,longitude,address,city,state,categories
Davy Crockett Restaurant,3.6,38,$,36.2265299,-83.25044,"3282 E Morris Blvd, Morristown, TN 37813",Morristown,TN,Southern
Akita Express Japanese Grill,4.1,47,$$,36.22582,-83.2524,"3100 E Morris Blvd, Morristown, TN 37813",Morristown,TN,Japanese
LongHorn Steakhouse,3.2,66,$$,36.22078148,-83.2633147,"2410 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"American, Steakhouses, Barbeque"
Chili's,3.0,55,$$,36.20379,-83.40862,"141 Hatfield Dr, Morristown, TN 37814",Morristown,TN,"Tex-Mex, American, Bars"
La Superior,4.1,14,$,36.2313804626465,-83.2873306274414,"1590 Buffalo Trl, Ste B, Morristown, TN 37814",Morristown,TN,"Mexican, Meat Shops, International Grocery"
La Lajita,4.6,17,,36.10759443652093,-83.2857478,"1906 Maple St, White Pine, TN 37890",Morristown,TN,Mexican
Pal's Sudden Service,4.4,49,$,36.2044716,-83.3248825,"2301 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,New American
Lobster Dogs Food Truck,4.0,2,,36.2117990711254,-83.29213388264179,"130 W Morris Blvd, Morristown, TN 37813",Morristown,TN,"Food Trucks, Seafood"
Texas Roadhouse,2.9,62,,36.19185773387373,-83.3603086793282,"4332 Erica Greene Cir, Morristown, TN 37814",Morristown,TN,"Steakhouses, Barbeque"
El Azteca,4.1,16,,36.2355387305159,-83.2375552877784,"4397 E Morris Blvd, Morristown, TN 37813",Morristown,TN,Mexican
Roma Pizza & Italian Restaurant 3,3.2,17,$,36.2129727,-83.2893783,"247 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Italian, Pizza"
A1 Hibachi Grill,4.0,6,,36.214185,-83.288068,"409 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Japanese, Chinese, Asian Fusion"
Las Cazuelas,0.0,0,,36.20971,-83.28995,"448 S Cumberland St, Morristown, TN 37813",Morristown,TN,Mexican
Anthony's Pizza & Subs,3.3,30,$$,36.2044552713633,-83.3186173439026,"1954 W Morris Blvd, Morristown, TN 37814",Morristown,TN,"Pizza, Italian"
Huey Magoo's Chicken Tenders - Morristown,3.5,16,,36.190873879969615,-83.36143799999999,"4374 Erica Greene Cir, Morristown, TN 37813",Morristown,TN,"Chicken Shop, Wraps, Sandwiches"
Mi Toro,4.2,32,$$,36.1994875,-83.3416281,"3408 West Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
El Toro Mexican Grill,3.4,45,$$,36.21998651474878,-83.26082441518953,"2550 E Morris Blvd, Morristown, TN 37813",Morristown,TN,Mexican
Dale's Diner,2.3,3,,36.2269592285156,-83.265510559082,"2415 E Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Diners
El Charrito,4.1,16,,36.226890681339704,-83.26602759644234,"2321 E Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
Freddy's Frozen Custard & Steakburgers,3.9,35,$,36.19335626058119,-83.36011154297428,"140 Hatfield Dr, Ste 101, Morristown, TN 37814",Morristown,TN,"Burgers, Ice Cream & Frozen Yogurt"
Crave Hot Dogs and Barbeque Morristown Food Truck,0.0,0,,36.23562795455332,-83.33152947763813,"Morristown, TN 37814",Morristown,TN,"Food Trucks, Barbeque, Caterers"
O'Charley's Restaurant & Bar,3.2,37,$$,36.199295,-83.3423283,"3412 W Andrew Johnson Hw, Morristown, TN 37814",Morristown,TN,"American, Burgers, Southern"
Golden Dragon Buffet,2.0,33,$,36.1992034912109,-83.3400802612305,"3325 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Buffets, Chinese"
Hannah's Lakeshore Cafe,4.0,1,,36.28657,-83.36781,"4977 Lakeshore Dr, Bean Station, TN 37708",Morristown,TN,"Breakfast & Brunch, American"
60 Beans Coffee,4.4,84,,36.213389,-83.2895028,"275 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Coffee & Tea, Creperies, Juice Bars & Smoothies"
Las Marias Mexican Restaurant,3.8,4,,36.10758,-83.28575,"1906 Maple St, White Pine, TN 37890",Morristown,TN,Mexican
Jet's Pizza,4.5,30,,36.20584,-83.32003,"1983 W Morris Blvd, Morristown, TN 37814",Morristown,TN,Pizza
Casa Gambrinos,5.0,2,,36.19781,-83.34538,"3606 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Food Trucks, Tacos"
Cracker Barrel Old Country Store,2.7,69,$,36.139909,-83.27711,"133 Cracker Rd, Morristown, TN 37813",Morristown,TN,"Southern, Breakfast & Brunch, American"
Buffalo Wild Wings,2.6,37,$$,36.2000426,-83.3344450743607,"2843 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Sports Bars, American, Chicken Wings"
Michael's Pizza Cottage West,3.7,17,,36.16012670593419,-83.41882456731865,"6008 W Andrew Johnson Hwy, Morristown, TN 37813",Morristown,TN,Pizza
Fazoli's,3.3,16,,36.190923,-83.361311,"4362 Erica Greene Cir, Morristown, TN 37814",Morristown,TN,"Pizza, Italian, Fast Food"
Olive Garden Italian Restaurant,3.4,46,,36.22215433,-83.26137928,"2540 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Italian, Salad, Soup"
Cook Out,2.9,18,$,36.2049217224121,-83.324089050293,"2251 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food, Hot Dogs"
Applebee's Grill + Bar,2.8,27,$,36.204746,-83.326724,"2328 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Sports Bars, Burgers, American"
Kenny’s Market & Deli,4.4,5,,36.2754,-83.24292,"5018 Copper Ridge Rd, Morristown, TN 37814",Morristown,TN,"Burgers, Breakfast & Brunch, Delis"
In/Out Pizza,2.5,11,,36.20517239028552,-83.3259029333512,"2304 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Pizza, Buffets, Salad"
Main Street Cafe,0.0,0,,36.108284,-83.3340988,"3624 Roy Messer Hwy, White Pine, TN 37890",Morristown,TN,Cafes
Bud's Drive-In,3.0,2,,36.1295706,-83.2624235,"5858 Old White Pine Rd, White Pine, TN 37890",Morristown,TN,New American
The Loc Lounge and Diner,3.0,2,,36.22696,-83.29465,"1211 Buffalo Trl, Morristown, TN 37814",Morristown,TN,"Chicken Wings, Soul Food, American"
Latin Fusion Cafe,0.0,0,$$,36.2026125,-83.2875158,"212 Lincoln Ave, Morristown, TN 37813",Morristown,TN,Caribbean
Buddy’s bar-b-q,3.2,34,$,36.204759,-83.324515,"2271 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Barbeque
Frutas La Abejita,5.0,1,,36.2328749,-83.2867076,"1728 Buffalo Trail, Morristown, TN 37814",Morristown,TN,"Tacos, Fruits & Veggies, New Mexican Cuisine"
Pizza Plus of White Pine,3.9,13,,36.111674139920765,-83.28461648142246,"1406 State St, White Pine, TN 37890",Morristown,TN,Pizza
Itako Hibachi Japanese Grill,3.4,5,,36.19858,-83.34146,"3411 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Japanese
White Pine Pizza 2,3.4,21,$,36.1083946,-83.2847366,"3114 Circle Dr, White Pine, TN 37890",Morristown,TN,Pizza
Bravo’s Mexican Grill,2.8,18,,36.19252,-83.35786,"4329 W Andrew Johnson Hwy, Ste 6, Morristown, TN 37814",Morristown,TN,"Seafood, Steakhouses, Mexican"
Asian Express,3.0,18,,36.19769989470135,-83.344583,"3600 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Chinese, Japanese"
The Honey Baked Ham Company,3.3,4,,36.20681,-83.31425,"1705 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Delis, American, Meat Shops"
Bamboo Garden,3.6,17,,36.21547,-83.2547699,"463 S Davy Crockett Pkwy, Ste 7, Morristown, TN 37813",Morristown,TN,"Chinese, Asian Fusion"
Caballo De Oro Mexican Restaurant,3.4,10,$$,36.2082672119141,-83.310302734375,"1414 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
IHOP,2.3,35,$$,36.21558,-83.25704,"472 Crockett Trace Dr, Morristown, TN 37813",Morristown,TN,"Breakfast & Brunch, American, Burgers"
Osaka Japanese Restaurant,0.0,0,,36.2028732299805,-83.308479309082,"1467 W Morris Blvd, Morristown, TN 37813",Morristown,TN,Japanese
TN Bagels,4.5,10,,36.19048602937136,-83.36139658834247,"4357 Erica Greene Cir, Ste 101, Morristown, TN 37814",Morristown,TN,"Breakfast & Brunch, Bagels, Sandwiches"
Chick-fil-A,3.8,16,$,36.20593767,-83.3223075,"2141 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Fast Food, Chicken Shop, Salad"
Tienda La Primavera,3.3,3,,36.2073,-83.28878,"604 S Cumberland St, Morristown, TN 37813",Morristown,TN,"Grocery, Meat Shops, Mexican"
La Hacienda Deli and Bakery,5.0,1,,36.2159119,-83.2881088,"511 E Main St, Morristown, TN 37814",Morristown,TN,Mexican
Brew Krew Coffee,3.8,4,,36.22226,-83.26192,"2550 E Morris Blvd, Ste 43A, Morristown, TN 37813",Morristown,TN,"Coffee & Tea, Wraps, Juice Bars & Smoothies"
Golden Corral Buffet & Grill,2.3,31,$$,36.199967,-83.3351439,"2905 W. Andrew Johnson Hwy., Morristown, TN 37814",Morristown,TN,"American, Buffets, Southern"
Taco John's,3.1,29,$,36.20204,-83.33319,"2770 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Mexican, Fast Food"
El Farolito,5.0,3,$,36.211880298094854,-83.2903832446429,"313 S Cumberland St, Morristown, TN 37813",Morristown,TN,Mexican
Taqueria Los Jarochos,3.5,2,,36.2304573059082,-83.2889404296875,"1524 Buffalo Trl, Morristown, TN 37814",Morristown,TN,Mexican
Shoney's - Morristown,2.0,10,,36.2064,-83.31837,"1933 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Breakfast & Brunch, American, Salad"
Popeyes Louisiana Kitchen,2.2,13,$,36.21283621412136,-83.2905835343586,"127 East Morris Blvd, Morristown, TN 37813",Morristown,TN,"Fast Food, Chicken Wings"
Firehouse Subs,2.5,13,,36.19332,-83.36001,"140 Hatfield Dr, Ste 3, Morristown, TN 37814",Morristown,TN,"Fast Food, Delis, Sandwiches"
Zaxbys,2.1,19,$,36.20662022627703,-83.3225927,"2148 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Fast Food, Chicken Wings, Salad"
Taco Bell,2.3,16,$,36.205149,-83.32479,"2235 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Fast Food, Mexican"
Mexico Lindo,4.3,3,,36.1999359,-83.3404236,"3340 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
Wendy's,4.0,1,,36.19083,-83.36281,"4388 Erica Greene Cir, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food"
Domino's Pizza,2.0,5,$,36.2261,-83.25382,"179 Millers Landing Blvd, Ste A, Morristown, TN 37813",Morristown,TN,"Pizza, Chicken Wings, Sandwiches"
Wingstop,3.3,6,,36.19268384638782,-83.35723760059432,"4327 W Andrew Johnson Hwy, Ste 2, Morristown, TN 37813",Morristown,TN,Chicken Wings
Bojangles' Famous Chicken 'n Biscuits,2.4,7,,36.1435501300669,-83.2788304795423,"5290 S Davy Crockett Pkwy, Morristown, TN 37813",Morristown,TN,Fast Food
Panda Express,2.2,16,,36.19388874,-83.3548808,"4158 Roberts Ln, Morristown, TN 37813",Morristown,TN,"Chinese, Fast Food"
Domino's Pizza,1.4,9,$,36.2003517150879,-83.3402862548828,"3332 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Pizza, Chicken Wings, Sandwiches"
Sonic Drive-In,3.3,4,,36.1100157,-83.2843496,"1319 State St, White Pine, TN 37890",Morristown,TN,"Fast Food, Burgers, Ice Cream & Frozen Yogurt"
Hardee's,2.0,4,,36.2219619750977,-83.2641296386719,"2345 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Fast Food, Burgers, Breakfast & Brunch"
Burger King,1.3,9,$,36.2114049,-83.2930826,"202 W Morris Blvd, Morristown, TN 37813",Morristown,TN,"Burgers, Fast Food"
Arby's,2.5,4,$,36.2054100036621,-83.319938659668,"1941 W Morris Blvd, Morristown, TN 37814",Morristown,TN,"Fast Food, Sandwiches"
Toro Mexican Grill,2.8,5,,36.1066085,-83.28158933,"1208 State St, White Pine, TN 37890",Morristown,TN,Mexican
Little Caesars Pizza,3.0,2,$,36.2071838378906,-83.3193588256836,"1960 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Pizza, Chicken Wings"
Dairy Queen Grill & Chill,2.0,13,$,36.211203668109,-83.2915659248829,"117 W Morris Blvd, Morristown, TN 37813",Morristown,TN,"Ice Cream & Frozen Yogurt, Fast Food, Burgers"
Waffle House,2.2,5,,36.22102,-83.26469,"2330 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Diners, Breakfast & Brunch, American"
Salsarita's Fresh Mexican Grill,2.5,6,,36.193488,-83.35984,"140 Hatfield Dr, Morristown, TN 37814",Morristown,TN,Mexican
Bojangles,0.0,0,,36.14364892358271,-83.27885059217712,"5354 S Davy Crockett Pkwy, Morristown, TN 37813",Morristown,TN,Fast Food
Waffle House,2.0,3,$,36.1970644,-83.34724734274612,"3682 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Diners, Breakfast & Brunch, American"
Captain D's,2.8,6,,36.206557,-83.31674205,"1843 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Seafood, Fast Food, American"
Floyds Snack Shack,0.0,0,,36.1812876481283,-83.41963358585893,"123 Baileyton Park Rd, Greeneville Tn, TN 37877",Morristown,TN,"Food Trucks, Hot Dogs, Ice Cream & Frozen Yogurt"
Tropical Smoothie Cafe,2.6,5,,36.19345,-83.359965,"140 Hatfield Dr, Ste 2, Morristown, TN 37814",Morristown,TN,"Juice Bars & Smoothies, Breakfast & Brunch, Sandwiches"
Hungry Howie's Pizza,2.7,10,,36.21816,-83.27546,"1501 E Morris Blvd, Ste 4, Morristown, TN 37813",Morristown,TN,"Pizza, Chicken Wings, Sandwiches"
Pizza Hut,1.8,5,$,36.2165773672932,-83.2803291750487,"1123 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Chicken Wings, Pizza, Fast Food"
Zaxbys,3.1,16,,36.215,-83.25748,"486 Crockett Trace Dr, Morristown, TN 37813",Morristown,TN,"Fast Food, Chicken Wings, Salad"
Casey's,3.0,2,,36.19975,-83.34124,"3404 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Pizza
McDonald's,1.8,14,$,36.231219276842,-83.2879060506821,"1594 Buffalo Trail Dr, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food, Coffee & Tea"
Wendy's,1.6,8,$,36.22279,-83.2617,"2547 East Morris Boulevard, Morristown, TN 37813",Morristown,TN,"Fast Food, Burgers"
Sonic Drive-In,2.8,4,$,36.20376097716186,-83.3269665,"2403 West Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food, Ice Cream & Frozen Yogurt"
McDonald's,1.5,2,$,36.2063911684512,-83.3233192563058,"2212 W Andrew Johnson, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food, Coffee & Tea"
Monte Alban Market,0.0,0,,36.21053,-83.2905,"416 S Cumberland St, Morristown, TN 37813",Morristown,TN,"Mexican, Salvadoran"
Mexico Lindo East,3.1,20,$,36.224879,-83.265812,"2344 E Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
El Gordo,0.0,0,,36.208584,-83.308648,"1310 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
Taqueria La Jarochita,0.0,0,,36.2027091532946,-83.2866065204144,"230 Lincoln Ave, Morristown, TN 37813",Morristown,TN,Restaurants
Bojangles,2.8,10,$,36.20574704739349,-83.3249568,"2280 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Fast Food
Wendy's,2.8,5,$,36.1087870297576,-83.3384949900742,"3663 Roy Messer Highway, White Pine, TN 37890",Morristown,TN,"Fast Food, Burgers"
Los Caporales,3.7,3,,36.2304784,-83.28885509877664,"1524 Buffalo Trl, Morristown, TN 37814",Morristown,TN,Mexican
Subway,2.6,5,,36.1426632,-83.2768965338095,"105 Thoroughbred Run Rd, Morristown, TN 37813",Morristown,TN,"Sandwiches, Fast Food"
KFC,2.4,12,$,36.214754,-83.287026,"521 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Chicken Shop, Fast Food, Chicken Wings"
Papa Johns Pizza,2.3,10,$,36.20673269005761,-83.3221356,"2138 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Pizza, Chicken Wings, Fast Food"
McDonald's,1.6,21,$,36.1089731,-83.3340946,"3624 Roy Messer Hwy, White Pine, TN 37890",Morristown,TN,"Fast Food, Coffee & Tea, Burgers"
Marco's Pizza,2.0,4,,36.19358,-83.3595,"4313 Winkler Ave, Ste 1, Morristown, TN 37814",Morristown,TN,"Pizza, Sandwiches, Salad"
Lakeway Camping & Market Center,0.0,0,,36.2060585,-83.3173904,"203 E Economy Rd, Morristown, TN 37814",Morristown,TN,Restaurants
Krystal,3.0,2,,36.22088,-83.265411,"2304 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Fast Food, Burgers"
Hardee's,2.0,5,,36.141944,-83.27758184792833,"106 Thoroughbred Run Rd, Morristown, TN 37813",Morristown,TN,"Burgers, Fast Food, Breakfast & Brunch"
Sonic Drive-In,0.0,0,,36.2026299,-83.2833362,"1153 South Cumberland, Morristown, TN 37813",Morristown,TN,"Burgers, Fast Food, Ice Cream & Frozen Yogurt"
Taco Bell,2.3,6,,36.11046901343055,-83.33906931772455,"3670 Roy Messer Hwy, White Pine, TN 37890",Morristown,TN,"Mexican, Fast Food"
Daddy’O & Sons,0.0,0,,36.22897,-83.33735,"Morristown, TN 37814",Morristown,TN,Southern
Subway,2.2,5,$,36.2018313,-83.3336505450183,"2788 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Fast Food, Sandwiches"
Toki Japanese Restaurant,0.0,0,,36.1976814,-83.3445282,"3600 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Japanese
Little Caesars Pizza,2.5,2,$,36.216136932373,-83.2563705444336,"467 S Davy Crockett Pkwy, Morristown, TN 37813",Morristown,TN,"Pizza, Chicken Wings"
Taco Bell,2.2,9,$,36.22245,-83.26223,"2519 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Mexican, Fast Food"
Dandridge Seafood Restaurant,0.0,0,,36.1991996765137,-83.3400802612305,"3325 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Restaurants
McDonald's,1.7,7,$,36.1781789871509,-83.3921632915872,"5995 W Andrew Johnson Hwy, Morristown, TN 37813",Morristown,TN,"Burgers, Fast Food, Coffee & Tea"
Metro Grill,0.0,0,,36.2073288,-83.2875519,"709 S Cumberland St, Morristown, TN 37813",Morristown,TN,Restaurants
Downtown Center,0.0,0,,36.2097930908203,-83.2947387695312,"420 W Morris Blvd, Ste 100, Morristown, TN 37813",Morristown,TN,New American
Auntie Anne's,0.0,0,,36.2203055,-83.2608347,"2550 E Morris Blvd, Space 54, Morristown, TN 37813",Morristown,TN,"Pretzels, Fast Food, Desserts"
Cafe Italia,0.0,0,,36.2010345458984,-83.3394775390625,"3304 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Restaurants
Walter State Campus Cafe,0.0,0,,36.213229,-83.261906,"500 Davy Crockett, Morristown, TN 37813",Morristown,TN,Cafes
Taco Bell,0.0,0,,36.1787192,-83.39386514465862,"6000 W Andrew Johnson Hwy, Talbott, TN 37877",Morristown,TN,"Fast Food, Mexican"
Krystal,2.0,8,,36.19797,-83.34377,"3500 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Burgers, Fast Food"
The LunchBox Bakery & Deli,0.0,0,,36.1978099,-83.34538,"3606 W Andrew Johnson Hwy, Ste 15, Morristown, TN 37814",Morristown,TN,"Bakeries, American, Delis"
Fuego Sports Grill,0.0,0,,36.2073364257812,-83.2875595092773,"709 S Cumberland St, Morristown, TN 37813",Morristown,TN,"Sports Bars, American"
Aunt Ester's Cafe,0.0,0,,36.1057281494141,-83.2831192016602,"1946 Maple St, White Pine, TN 37890",Morristown,TN,Restaurants
Hardee's,1.5,4,,36.1984519958496,-83.341423034668,"3411 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Fast Food
McDonald's,1.7,9,$,36.1432213359805,-83.277058682209,"5290 Twin Spires Ln, Morristown, TN 37813",Morristown,TN,"Burgers, Fast Food, Coffee & Tea"
Subway,1.0,1,$,36.2133232,-83.2899364318945,"211 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Sandwiches, Fast Food"
Amoco Gas Station,0.0,0,,36.2057495,-83.287529,"830 S Cumberland St, Morristown, TN 37813",Morristown,TN,Pizza
Big Butts BBQ,0.0,0,,36.176513,-83.395773,"6161 W Andrew Johnson Hwy, Talbott, TN 37877",Morristown,TN,"Barbeque, Food Trucks"
TenderFix by Noah Schnapp,0.0,0,,36.17603907906521,-83.26502621045043,"Morristown, TN 37813",Morristown,TN,"Food Delivery Services, Burgers, Sandwiches"
Dill Pickle Deli,0.0,0,,36.252080095699,-83.2065107300878,"5614 E Andrew Johnson Hwy, Russellville, TN 37860",Morristown,TN,Delis
Long John Silver's,2.3,6,$,36.222341355328474,-83.25948734773657,"2562 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Seafood, Fast Food"
McDonald's,1.2,13,$,36.2224000570725,-83.2600727677345,"2505 E Morris Blvd, Morristown, TN 37813",Morristown,TN,"Coffee & Tea, Burgers, Fast Food"
Tienda Guatemala,0.0,0,,36.1945801,-83.2724228,"455 Fish Hatchery Rd, Morristown, TN 37813",Morristown,TN,Restaurants
La Pasadita,0.0,0,,36.2275258,-83.29381130000002,"1303 Buffalo Trl, Morristown, TN 37814",Morristown,TN,"Mexican, Breakfast & Brunch"
Tino's Italian Grill,0.0,0,,36.2010345458984,-83.3394775390625,"3304 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Italian
Pizza Plus of Morristown,2.7,6,,36.2460403,-83.2193909,"5272 E Andrew Johnson Hwy, Russellville, TN 37860",Morristown,TN,Pizza
Subway,3.7,3,$,36.2336041140497,-83.2857354082838,"1780 Buffalo Trl, Morristown, TN 37814",Morristown,TN,"Sandwiches, Fast Food"
El Portal Taqueria Cantina,0.0,0,,36.2028,-83.28363,"1147 S Cumberland St, Morristown, TN 37813",Morristown,TN,Mexican
Hunt Brothers Pizza,0.0,0,,36.23019,-83.28933,"1516 Buffalo Trail, Morristown, TN 37814",Morristown,TN,Pizza
Subway,2.6,5,,36.10798103136686,-83.33446819999999,"3621 Roy Messer Hwy, White Pine, TN 37890",Morristown,TN,"Sandwiches, Fast Food"
Subway,1.0,1,$,36.2137190970826,-83.2548045987419,"475 S Davey Crockett Pkwy, Morristown, TN 37813",Morristown,TN,"Sandwiches, Fast Food"
Subway,1.5,2,$,36.1906018582547,-83.3571298022329,"4331 W Andrew Johnson, Morristown, TN 37814",Morristown,TN,"Sandwiches, Fast Food"
Rescue BBQ and Catering,0.0,0,,36.23681,-83.28114,"1944 N Liberty Hill Dr, Morristown, TN 37814",Morristown,TN,"Barbeque, Caterers"
Subway,3.3,3,,36.178301651476005,-83.39153373155102,"5969 W Andrew Johnson Hwy, Morristown, TN 37614",Morristown,TN,"Sandwiches, Fast Food"
Subway,0.0,0,$,36.2270812592183,-83.2646711,"2427 E Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Sandwiches, Fast Food"
Sunshine Cafe,0.0,0,,36.1757583618164,-83.3945617675781,"6057 W Andrew Johnson Hwy, Talbott, TN 37877",Morristown,TN,"Coffee & Tea, Cafes"
Gilberts Bar-B-Que,0.0,0,,36.179162,-83.39252,"5976 W Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,"Barbeque, Caterers"
Hardees,1.3,6,$,36.1395530700684,-83.2799682617188,"5450 S Davy Crockett Pkwy, Morristown, TN 37813",Morristown,TN,"Fast Food, American"
La Perla #4,0.0,0,,36.2353516,-83.2399216,"4208 E Andrew Johnson Hwy, Morristown, TN 37814",Morristown,TN,Mexican
Woody's Market and Deli,0.0,0,,36.1012497,-83.2807465,"1090 State St, White Pine, TN 37890",Morristown,TN,Delis
Bunny's Smokehouse & Creamery,4.8,9,,35.697503738207985,-84.0439724,"106 Calderwood Hwy, Maryville, TN 37803",Maryville,TN,"Desserts, Barbeque, American"
Foothills Milling,4.6,308,$$$,35.75817,-83.96561,"315 S Washington St, Maryville, TN 37804",Maryville,TN,"New American, Salad, Soup"
Maryville Corner Market And Cafe,4.6,52,$$,35.74696643197755,-83.96983984329691,"800 Montvale Rd, Maryville, TN 37803",Maryville,TN,"Cafes, Sandwiches"
Blackhorse Pub & Brewery - Alcoa,4.2,274,$$,35.771821,-83.97828919999999,"441 N Hall Rd, Alcoa, TN 37701",Maryville,TN,"Brewpubs, Beer Gardens, Pizza"
Walnut Kitchen,4.0,222,$$$,35.757105210588,-83.9645271869641,"606 High St, Maryville, TN 37804",Maryville,TN,"Southern, Steakhouses, Desserts"
Snoring Bear Diner,4.6,140,,35.7465398,-83.8347697,"4543 E Lamar Alexander Pkwy, Walland, TN 37886",Maryville,TN,"American, Diners, Breakfast & Brunch"
Bella,4.2,198,$$$,35.7557863,-83.9719045,"121 W Bdwy Ave, Maryville, TN 37801",Maryville,TN,"Italian, Cocktail Bars, Sandwiches"
Dancing Bear Appalachian Bistro,4.6,256,$$$,35.678248,-83.782126,"7140 E Lamar Alexander Pkwy, Townsend, TN 37882",Maryville,TN,New American
Amici,4.2,147,$$,35.76934,-83.95853,"1420 E Broadway Ave, Maryville, TN 37804",Maryville,TN,"Italian, Pizza, Beer Bar"
Hot Rods 50's Diner,4.4,491,$$,35.7592736243156,-83.97384830226113,"373 Hannum St, Alcoa, TN 37701",Maryville,TN,American
Blue Moose Burgers & Wings,4.0,117,$$,35.785328,-83.988614,"334 Fountain View Cir, Alcoa, TN 37701",Maryville,TN,"Sports Bars, Chicken Wings, American"
Aubrey's - Maryville,4.1,178,$$,35.75005,-83.99057,"909 W Lamar Alexander Pkwy, Maryville, TN 37801",Maryville,TN,"Bars, American"
Two Doors Down,4.1,33,$,35.7562255859375,-83.9704895019531,"118 E Broadway Ave, Maryville, TN 37804",Maryville,TN,"Music Venues, Pizza, Sports Bars"
Smoky Mountain Brewery,3.5,185,$$,35.75069,-83.99365,"743 Watkins Rd, Maryville, TN 37801",Maryville,TN,"Breweries, Fast Food"
Bluetick Tavern,3.8,233,$$,35.755215,-83.971519,"128 W Broadway Ave, Maryville, TN 37801",Maryville,TN,"Pizza, Sports Bars, Sandwiches"
The Italian Apron,4.5,2,,35.75725753485763,-83.9932261446564,"331 Whitecrest Dr, Ste 4, Maryville, TN 37801",Maryville,TN,"Italian, Grocery"
Kickback Jack’s,3.4,54,$$,35.78724068019021,-83.98840653300319,"1139 Franck St, Alcoa, TN 37701",Maryville,TN,"Sports Bars, American, Chicken Wings"
Foothills Milling Cafe,4.8,12,,35.75801643903128,-83.96619475707668,"612 Sevierville Rd, Maryville, TN 37804",Maryville,TN,"Cafes, Bakeries, Sandwiches"
Chapuline's StreeTacos,4.6,226,$,35.79984,-83.94512,"2024 E Hunt Rd, Maryville, TN 37804",Maryville,TN,Mexican
The Barn,4.7,6,$$$$,35.68647,-83.86149,"1471 W Millers Cove Rd, Blackberry Farm, Walland, TN 37886",Maryville,TN,New American
