name,rating,review_count,price,latitude,longitude,address,city,state,categories
Bantam & Biddy,4.3,222,$$,35.04775,-85.30909,"728 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Gluten-Free, Breakfast & Brunch, Coffee & Tea"
Mah Kin,3.5,2,,35.010903422850284,-85.2241908,"5210 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,"Thai, Noodles, Soup"
Boccaccia,4.1,177,$$,35.0218391418457,-85.3202667236328,"3077 Broad St, Chattanooga, TN 37408",Chattanooga,TN,Italian
Chattanooga Brewing Co.,4.2,206,$$,35.047287828299844,-85.31128245276125,"730 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Brewpubs"
Bomb Pinoy,5.0,2,,35.026504,-85.317789,"2627 Broad St, Chattanooga, TN 37402",Chattanooga,TN,"Filipino, Food Trucks"
Sugar's Ribs,4.1,809,$$,35.013529,-85.271966,"2450 15th Ave, Chattanooga, TN 37404",Chattanooga,TN,"Barbeque, Comfort Food, American"
Nic & Norman's,3.7,178,$$,35.03755921828262,-85.30696626066542,"1386 Market St, Chattanooga, TN 37402",Chattanooga,TN,American
Massey's Kitchen,4.6,101,$$,34.99056831173305,-85.35384915218127,"826 Scenic Hwy, Lookout Mountain, TN 37350",Chattanooga,TN,"Mediterranean, Breakfast & Brunch, Cocktail Bars"
Jonathan's Grille,3.8,109,$$,34.992284,-85.200877,"631 Camp Jordan Pkwy, East Ridge, TN 37412",Chattanooga,TN,"Sports Bars, American, Pizza"
Lupi's Pizza Pies,4.3,448,$,35.05193,-85.31029,"406 Broad St, Ste A, Chattanooga, TN 37402",Chattanooga,TN,Pizza
Golden Big Bowl,4.4,98,,35.0103968783496,-85.2194368518518,"5517 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,Asian Fusion
Frothy Monkey,3.8,482,$$,35.0370144442442,-85.3068818897009,"1400 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Coffee & Tea, Breakfast & Brunch, Cafes"
Mezcla Cocina Y Cantina,4.2,159,,35.06254,-85.30868,"2 Cherokee Blvd, Chattanooga, TN 37405",Chattanooga,TN,"New Mexican Cuisine, Cocktail Bars"
Lakeshore Grille,4.2,126,$$,35.109041,-85.217126,"5600 Lake Resort Ter, Ste 300, Chattanooga, TN 37415",Chattanooga,TN,New American
TailGate Brewery Chattanooga,4.5,75,$$,35.03660344808307,-85.30709209999999,"1464 Market St, Chattanooga, TN 37408",Chattanooga,TN,"Breweries, Pizza"
Cafe 7,4.3,50,$$,34.9736127649109,-85.3481553867459,"1400 Patten Rd, Lookout Mountain, GA 30750",Chattanooga,TN,"New American, Sandwiches, Southern"
Thai Esan,4.3,301,$$,34.99573,-85.23878,"4330 Ringgold Rd, Chattanooga, TN 37412",Chattanooga,TN,"Thai, Laotian"
Firebirds Wood Fired Grill,4.1,416,$$,35.03298570884888,-85.15521017416484,"2107 Gunbarrel Rd, Chattanooga, TN 37421",Chattanooga,TN,"Seafood, Steakhouses, Wine Bars"
Conga Latin Food,4.6,191,$$,35.0356128063481,-85.3063978134918,"26 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Latin American, Spanish, Mexican"
Mama Bear Burgers,5.0,1,,35.06814,-85.31212,"300 W Bell Ave, Chattanooga, TN 37405",Chattanooga,TN,"Food Trucks, Burgers"
Big Bad Breakfast - Chattanooga,4.0,89,,35.062738,-85.31436,"313 Manufacturers Rd, UNIT 119, Chattanooga, TN 37405",Chattanooga,TN,"Breakfast & Brunch, Southern, New American"
Kenny's Southside Sandwiches,4.3,148,,35.040402,-85.308296,"1251 Market St, Chattanooga, TN 37402",Chattanooga,TN,Sandwiches
Lemon Grass Thai,4.6,64,,35.015647953539684,-85.3745182736243,"3536 Cummings Hwy, Ste 180, Chattanooga, TN 37419",Chattanooga,TN,Thai
Embargo '62,4.0,232,$$,35.064708961286165,-85.31182347424038,"301 Cherokee Blvd, Ste B, Chattanooga, TN 37405",Chattanooga,TN,"Cocktail Bars, Cuban"
The Hummus BOWL,4.9,51,,35.009321,-85.328351,"3931 St Elmo Ave, Chattanooga, TN 37409",Chattanooga,TN,"Mediterranean, Caterers, Salad"
Drake's Chattanooga,3.8,228,$$,35.04235124479589,-85.14942462015823,"7338 McCutcheon Rd, Chattanooga, TN 37421",Chattanooga,TN,"Sushi Bars, Cocktail Bars, American"
St John's Meeting Place,4.3,88,$$,35.0399158759057,-85.3076061370375,"1274 Market St, Chattanooga, TN 37402",Chattanooga,TN,"New American, Seafood, Burgers"
Wood Oven Kitchen,4.2,19,,34.99047492449491,-85.22301911393869,"5716 Ringgold Rd, Ste 108, Chattanooga, TN 37412",Chattanooga,TN,"Chicken Wings, Pizza, Mexican"
Champy's Famous Fried Chicken,3.6,125,$$,34.989921,-85.2074880960162,"6515 Ringgold Rd, Chattanooga, TN 37412",Chattanooga,TN,"Chicken Shop, Southern, Beer Bar"
Bento Ya,4.2,19,,35.062615415406746,-85.3072406,"111 Frazier Ave, Chattanooga, TN 37405",Chattanooga,TN,"Japanese, Sushi Bars"
The Meeting House,4.5,46,$,35.1194166638718,-85.2895674784334,"3912 Dayton Blvd, Chattanooga, TN 37415",Chattanooga,TN,Cafes
Taco Mamacita,4.0,739,$$,35.06391,-85.30926,"109 N Market St, Chattanooga, TN 37405",Chattanooga,TN,"Mexican, Tex-Mex"
The Acropolis Grill,4.2,440,$$,35.039782,-85.156113,"2213 Hamilton Pl Blvd, Chattanooga, TN 37421",Chattanooga,TN,"Mediterranean, Greek, Seafood"
Cashew,4.7,221,$$,35.06227088434117,-85.30775929326013,"149 River St, Chattanooga, TN 37405",Chattanooga,TN,"Vegan, Bakeries, Vegetarian"
Rodizio Grill Brazilian Steakhouse Chattanooga Downtown,3.8,295,$$$,35.05118,-85.31124,"439 Broad St, Chattanooga, TN 37402",Chattanooga,TN,"Brazilian, Steakhouses, Salad"
Beyond the Garden Gate,5.0,2,,34.990802,-85.196976,"6725 Ringgold Rd, East Ridge, TN 37412",Chattanooga,TN,"Breakfast & Brunch, Tea Rooms"
Yummy Thai,4.7,24,,35.08619781676599,-85.31466988861598,"1910 Dayton Blvd, Chattanooga, TN 37415",Chattanooga,TN,"Thai, Food Trucks"
Molcajete Mexican Restaurant,4.2,198,$,35.029555,-85.18302,"6231 Perimeter Dr, Ste 127, Chattanooga, TN 37421",Chattanooga,TN,Mexican
Six-Eighteen,3.9,32,$$,35.04931383895981,-85.30603033572305,"618 Georgia Ave, Chattanooga, TN 37402",Chattanooga,TN,"Soul Food, Salad, Soup"
Whiskey Cowgirl,3.6,28,,35.03426418981779,-85.31350999007705,"1819 Broad St, Chattanooga, TN 37408",Chattanooga,TN,"Bars, Smokehouse, Sandwiches"
City Cafe Diner,4.1,361,$$,35.0607525784771,-85.13492440741634,"7641 Lee Hwy, Chattanooga, TN 37421",Chattanooga,TN,"Desserts, Breakfast & Brunch, American"
Pizzeria Cortile,4.4,195,$,35.126899,-85.284308,"4400 Dayton Blvd, Red Bank, TN 37415",Chattanooga,TN,Pizza
Burger Republic,3.4,109,$$,35.05465289700319,-85.31133769046056,"203 W Aquarium Way, Chattanooga, TN 37402",Chattanooga,TN,Burgers
West Coast Sourdough,5.0,2,,35.017478,-85.204506,"6025 E Brainerd Rd, Ste 110, Chattanooga, TN 37421",Chattanooga,TN,Delis
Yummy Thai Restaurant And Bar,3.9,11,,35.06228047731519,-85.31197709387877,"200 Manufacturers Rd, Ste 101, Chattanooga, TN 37405",Chattanooga,TN,"Thai, Bars"
Taconooga,4.1,205,$$,35.062577,-85.306181,"207 A Frazier Ave, Chattanooga, TN 37405",Chattanooga,TN,Mexican
AMPARO'S KITCHEN,4.8,48,,34.990525,-85.2213775,"5740 Ringgold Rd, East Ridge, TN 37412",Chattanooga,TN,"Desserts, Breakfast & Brunch, American"
High Rail: Rooftop Bar + Space,3.3,35,,35.04139117187487,-85.30997915281098,"1201 Broad St, The Chattanoogan, Chattanooga, TN 37402",Chattanooga,TN,"American, Breakfast & Brunch, Bars"
Food NV,5.0,7,,35.045501708984375,-85.30840301513672,"Chattanooga, TN 37401",Chattanooga,TN,"Food Trucks, Burgers, Barbeque"
Provino's Italian Restaurant,4.1,9,,35.003386,-85.222177,"5084 S Terrace Plz, Ste 5, Chattanooga, TN 37412",Chattanooga,TN,"Italian, Wine Bars"
River Street Deli,4.5,227,$$,35.062151,-85.307594,"151 River St, Chattanooga, TN 37405",Chattanooga,TN,"Delis, Sandwiches"
Pier 88 Boiling Seafood & Bar,3.8,227,$$,35.0372482,-85.1497189,"2288 Gunbarrel Rd, Ste 130, Chattanooga, TN 37421",Chattanooga,TN,"Cajun/Creole, Seafood, Soul Food"
Miller's Ale House,3.8,221,$$,35.03551494008217,-85.15309847313162,"2119 Gunbarrel Rd, Chattanooga, TN 37421",Chattanooga,TN,"Sports Bars, American, Desserts"
Southern Star,4.2,85,$$,35.03914,-85.30984,"1300 Broad St, Chattanooga, TN 37402",Chattanooga,TN,Southern
The Foundry,2.9,16,$$,35.040784,-85.309832,"1201 Broad St, Chattanooga, TN 37402",Chattanooga,TN,American
Twin Peaks,3.4,49,$$,34.99563195771391,-85.20164118582755,"500 Camp Jordan Pkwy, East Ridge, TN 37412",Chattanooga,TN,"New American, Sports Bars, American"
Chattanooga Pizza Co,4.4,219,$$,35.018556,-85.28251,"2000 E 23rd St, Chattanooga, TN 37404",Chattanooga,TN,"Pizza, Chicken Wings, Breakfast & Brunch"
Crab Trap,4.3,21,,35.057056986529766,-85.13914480000001,"7510 Lee Hwy, Ste 6, Chattanooga, TN 37421",Chattanooga,TN,Seafood
Tasty Heaven Sandwiches,4.6,36,$,35.0542144775391,-85.1947479248047,"5950 Shallowford Rd, Ste C, Chattanooga, TN 37421",Chattanooga,TN,"Sandwiches, Salad, Delis"
Fonda San Jose,4.0,25,,35.05210100370376,-85.31003868449244,"401 Market St, Chattanooga, TN 37402",Chattanooga,TN,"Mexican, Bars, Tex-Mex"
Super Pho & Grill,4.5,98,$$,35.045631,-85.161837,"7003 Lee Hwy, Ste 1731, Chattanooga, TN 37421",Chattanooga,TN,Vietnamese
Season's Local Fare & Bar,4.7,3,$$,35.0531584353367,-85.3120237436281,"311 Chestnut St, Hilton Garden Inn - Chattanooga Downtown, Chattanooga, TN 37402",Chattanooga,TN,"American, Bars"
Old South Restaurant,4.4,46,$,34.98027,-85.2775599,"796 Chickamauga Ave, Rossville, GA 30741",Chattanooga,TN,"Breakfast & Brunch, American"
Chao's Mongolian Grill,4.4,116,$$,35.01148381212187,-85.21308444330985,"5726 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,"Mongolian, Barbeque, Gluten-Free"
Mike’s Tavern,4.3,176,$$,35.12366,-85.24082,"5211 Hwy 153, Ste 103, Chattanooga, TN 37343",Chattanooga,TN,"New American, American, Sports Bars"
The Playlist,4.3,23,,35.055493,-85.309416,"100 Market St, Chattanooga, TN 37402",Chattanooga,TN,Italian
Common House,4.2,10,,35.03506799758957,-85.30659417288095,"1517 Mitchell Ave, Chattanooga, TN 37408",Chattanooga,TN,"Bars, Restaurants, Hotels & Travel"
Track's End Restaurant,3.7,49,$,35.08338,-85.263869,"3435 Amnicola Hwy, Chattanooga, TN 37406",Chattanooga,TN,"New American, Diners, Breakfast & Brunch"
Chopstix,4.2,242,$$,35.0432567762187,-85.1657224074074,"6903 Lee Hwy, Chattanooga, TN 37421",Chattanooga,TN,"Vietnamese, Bubble Tea, Korean"
Table South,3.3,11,,35.04369681573624,-85.31246934468446,"2 Carter Plz, Chattanooga, TN 37402",Chattanooga,TN,"New American, Breakfast & Brunch"
Raising Cane's Chicken Fingers,3.3,6,,35.139609,-85.249106,"5435, Hixson, TN 37343",Chattanooga,TN,"Fast Food, Chicken Shop"
Scottie B's Burgers,0.0,0,,35.02608653132899,-85.28072968125343,"1814 E Main St, Chattanooga, TN 37404",Chattanooga,TN,"Burgers, American, Chicken Wings"
Marsha's Backstreet Cafe,4.6,36,$,35.011839,-85.226468,"5032 1/2 Brainerd Rd, Chattanooga, TN 37411",Chattanooga,TN,Cafes
Volcano Crab & Bar,3.8,71,,35.044465,-85.15549,"2342 Shallowford Village Dr, Chattanooga, TN 37421",Chattanooga,TN,"Seafood, Bars"
Totto Sushi & Grill,4.0,291,$$,35.06183,-85.30565,"330 Frazier Ave, Ste 124, Chattanooga, TN 37405",Chattanooga,TN,"Sushi Bars, Steakhouses, Seafood"
The Livingstone,4.3,6,,35.033316851372525,-85.2726040760865,"420 S Willow St, Chattanooga, TN 37404",Chattanooga,TN,"Cafes, Coffee & Tea"
Outpost Bar and Restaurant,3.6,15,,35.034241,-85.302857,"342 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Bars, Tacos, Burgers"
Mexican Bbq,4.5,2,,35.006846,-85.292796,"3208 Rossville Blvd, Chattanooga, TN 37407",Chattanooga,TN,"Mexican, Barbeque"
Hickory Pit Bar-B-Que,4.5,276,$,34.992222,-85.225863,"5611 Ringgold Rd, Ste B, Chattanooga, TN 37412",Chattanooga,TN,"Barbeque, Salad, Sandwiches"
Mike's Hole In The Wall,3.5,74,$,35.068102,-85.3156074,"535 Cherokee Blvd, Chattanooga, TN 37405",Chattanooga,TN,"Burgers, Dive Bars, Cocktail Bars"
Portofino's Greek and Italian Restaurant,3.7,237,$$,34.989834628633474,-85.20847172331342,"6511 Ringgold Rd, East Ridge, TN 37412",Chattanooga,TN,"Italian, Pizza, Greek"
Noodles & Pho,3.8,149,$$,35.14050827258914,-85.24521738529108,"5450 Hwy 153, Hixson, TN 37343",Chattanooga,TN,"Vietnamese, Noodles"
Irie Jamaican Cuisine,4.1,39,,35.108723,-85.295285,"3224 Dayton Blvd, Chattanooga, TN 37415",Chattanooga,TN,"Caribbean, Cajun/Creole, Barbeque"
423 Taco,3.3,69,$$,35.0469037,-85.3118588,"212 W 8th St, Chattanooga, TN 37402",Chattanooga,TN,"Tacos, Cocktail Bars, Tex-Mex"
Thatcher's Barbeque & Grill,4.6,181,$,34.9548400085056,-85.1634514024468,"2929 Hwy 41, Ringgold, GA 30736",Chattanooga,TN,Barbeque
Stevarinos Italian Eatery & Pub,4.1,94,$$,35.06577,-85.31298,"325 Cherokee Blvd, Ste 101, Chattanooga, TN 37405",Chattanooga,TN,"Italian, American, Bars"
El Agave Mexican Restaurant,4.3,46,,35.09589,-85.33102,"531 Signal Mountain Rd, Chattanooga, TN 37405",Chattanooga,TN,Mexican
Innside Restaurant,4.6,77,$,35.04677,-85.31141,"800 Chestnut St, Chattanooga, TN 37402",Chattanooga,TN,"Breakfast & Brunch, American, Wraps"
100 Hibachi & Sushi,4.3,7,,35.00479095774839,-85.1505785511556,"8021 E Brainerd Rd, Ste 107, Chattanooga, TN 37421",Chattanooga,TN,Japanese
Taqueria at The Plaza,4.6,27,$,35.046471,-85.30914,"850 Market St, Chattanooga, TN 37402",Chattanooga,TN,Mexican
J.Gumbo's,4.1,141,$,35.136695,-85.238771,"5123 Hixson Pike, Hixson, TN 37343",Chattanooga,TN,Cajun/Creole
Volcano Korean BBQ & Hot Pot,3.8,91,,35.0312,-85.15562,"2011 Gunbarrel Rd, Chattanooga, TN 37421",Chattanooga,TN,"Barbeque, Korean, Hot Pot"
Southside Social,3.0,225,$$,35.035539,-85.314546,"1818 Chestnut St, Chattanooga, TN 37408",Chattanooga,TN,"Bars, American, Bowling"
Edley's Bar-B-Que,4.3,331,$$,35.06316444344054,-85.313016074321,"205 Manufacturers Rd, Ste 110, Chattanooga, TN 37405",Chattanooga,TN,"Barbeque, Bars, American"
The Dinner Detective,3.3,3,,35.04924,-85.31307,"300 W 6th Street, Chattanooga, TN 37402",Chattanooga,TN,"Comedy Clubs, Performing Arts, Dinner Theater"
Chatt Smoke House,4.7,115,$,35.04387,-85.30362,"416 E Ml King Blvd, Chattanooga, TN 37403",Chattanooga,TN,"Barbeque, Sandwiches, New American"
Community Pie - Hamilton Place,4.6,39,$$,35.033294,-85.16453,"2006 Hamilton Pl Blvd, Chattanooga, TN 37421",Chattanooga,TN,"Pizza, Salad, Bars"
Sabor Catracho,3.9,7,,35.00420412810653,-85.25988009999999,"3507 Ringgold Rd, Chattanooga, TN 37412",Chattanooga,TN,"Honduran, Mexican"
Sweet Basil Thai Cuisine,4.0,175,$$,35.014467040297085,-85.21152016132271,"5855 Brainerd Rd, Ste 125, Chattanooga, TN 37411",Chattanooga,TN,"Thai, Sushi Bars, Noodles"
Adelle's,4.3,83,$$,35.0339293313874,-85.3024043869557,"400 E Main St, Chattanooga, TN 37408",Chattanooga,TN,"Creperies, Ice Cream & Frozen Yogurt, Coffee & Tea"
Market on the Mountain,4.9,16,$$,34.99111985805822,-85.35373844358217,"812 Scenic Hwy, Lookout Mountain, TN 37350",Chattanooga,TN,"Grocery, Delis"
Pizza Bros,4.2,163,$$,35.06723086345594,-85.3150152,"501 Cherokee Blvd, Chattanooga, TN 37405",Chattanooga,TN,"Pizza, Salad, Sandwiches"
The Sanctuary And Tea Room,1.0,1,,34.963102,-85.196263,"4097 Cloud Springs Rd, Ringgold, GA 30736",Chattanooga,TN,"Tea Rooms, Desserts, Chicken Shop"
Brown Bag,4.4,9,,35.029104,-85.155298,"1924 Gunbarrel Rd, Ste 110, Chattanooga, TN 37421",Chattanooga,TN,New American
Purple Daisy Picnic Cafe,4.2,207,$$,35.00836452203925,-85.32863191623926,"4001 Saint Elmo Ave, Chattanooga, TN 37409",Chattanooga,TN,"Barbeque, Sandwiches"
Bad Daddy's Burger Bar,3.9,313,$$,35.0286009,-85.1562711,"1924 Gunbarrel Rd, Ste 104, Chattanooga, TN 37421",Chattanooga,TN,"Burgers, New American, Bars"
